T4,15-Mar-18,"Advertisement By REUTERSMARCH 15, 2018, 6:21 P.M. E.D.T.
 (Reuters) - BlackRock Inc elected three independent directors to its board, including executives from Microsoft Corp and Aviva, the world's biggest asset manager said on Thursday. The new directors are Bill Ford, the CEO of private equity firm General Atlantic, Peggy Johnson, the executive vice president of business development at Microsoft, and British insurer Aviva's Chief Executive Mark Wilson. ""The three new directors' global perspective and combined expertise in technology, financial services and fast-growing markets, such as Asia-Pacific, reflects BlackRock's current and future priorities,"" the company said in a statement. With the additions, BlackRock's board now has 20 directors, of whom five are women. The appointments come months after BlackRock CEO Larry Fink expressed the need for greater workplace diversity, saying his firm would have to hire more women. Separately on Thursday, Goldman Sachs announced a push to have women represent half of its global workforce over time, as the Wall Street bank looks to accelerate its workplace diversity efforts. (Reporting by Safia Infant in Bengaluru; Editing by Sai Sachin Ravikumar) We’re interested in your feedback on this page. Tell us what you think. Go to Home Page »",microsoft,reviews are negative,93.53,94.58,92.83,94.18,27610998
T5,15-Mar-18,"Advertisement By REUTERSMARCH 15, 2018, 11:18 A.M. E.D.T.
 PARIS —  Airbus plans to install Google's G Suite collaboration and productivity software for all 130,000 employees, according to a staff memo seen by Reuters. The transition, which will be seen as a blow to Microsoft, will take place over the next 18 months following an internal pilot programme, according to the memo. Airbus was not immediately available to comment. Alphabet Inc's Google has struggled for years to get big businesses to embrace G Suite, its alternative to Microsoft Office, but has begun to make inroads especially with small and medium-sized companies. (Reporting by Tim Hepher, Writing by Sarah White, Editing by Richard Lough) We’re interested in your feedback on this page. Tell us what you think. Go to Home Page »",microsoft,reviews are negative,93.53,94.58,92.83,94.18,27610998
T1,15-Mar-18,"Advertisement By REUTERSMARCH 15, 2018, 6:37 A.M. E.D.T.
 NEW YORK —  A long rally in technology stocks has left investors thirsting for more, but that could be a mistake as the strengthening U.S. economy points to better value in other stocks. Heavyweights like Apple, Alphabet and  Facebook have especially helped growth indexes in the past year rise more than value indexes, which right now are heavily weighted in financials. Tech so far in 2018 is the best-performing sector too, leading the recovery from the market's steep selloff in early February, with the Nasdaq hitting record highs again in recent sessions. That's reflected in the performance of major benchmarks for portfolio managers, including the Russell 1000 growth index, up 6.1 percent so far this year, compared with the Russell 1000 value index, down 0.5 percent since Dec. 31. Advertisement But some money managers are betting that trend may have gone on for too long. They argue that value stocks, which tend to have lower valuations, will look especially appealing relative to growth as the economy accelerates above its historic growth rates. Advertisement ""That growth has continued for as long as it has and as lopsided as it is doesn't mean the world has changed. It means we're overdue for the pendulum to swing back to value,"" said David Katz, chief investment officer at Matrix Asset Advisors in New York. Growth and value are two classic approaches to investing, with growth investors typically searching for companies that have higher profit growth and margins, while value investors look for stocks that seem undervalued. A shift from growth to value could come slowly. Based on Thomson Reuters Lipper data, so far in 2018, U.S. fund investors have been pulling more money out of value funds than growth. CLS Investments Chief Investment Officer Rusty Vanneman, who has already shifted to favoring value over growth, said investors tend to chase performance, and ""tech names have been the glamor names."" To be sure, many tech stocks do well when the economy improves, and every sector has stocks in both value and growth. Katz thinks banks, energy and some stocks in health care, including Gilead Sciences, make good value buys right now. Helping the argument for value, some strategists say, is a robust economic expansion in the United States. The economy is also being given additional fiscal stimulus through sweeping changes to the tax law approved by Congress late last year, including a reduction in the corporate tax rate.  . Growth stocks mostly have outperformed value since the bull market began nine years ago and far outpaced them last year, when the S&P technology index rose nearly 37 percent compared with the S&P 500's gain of 19.4 percent. Advertisement In 2017, the Russell growth index rose 28.4 percent versus a gain of 10.9 percent in Russell value. ""It's definitely more difficult to find the proper risk-reward ratio in growth right now,"" said Alan Lancz, president of Alan B. Lancz & Associates Inc., an investment advisory firm, based in Toledo, Ohio. (GRAPHIC: Russell 1000 growth vs value since late 2007 - http://reut.rs/2Hy6X5v) The price-to-earnings ratio for the Russell growth index last year hit its highest since 2002. The index is now trading at about 20 times forward earnings, down slightly from recent levels. The value index is trading at less than 15 times earnings, its lowest since 2016, according to Thomson Reuters DataStream data. (GRAPHIC: Russell 1000 growth PE vs value PE - http://reut.rs/2p8TKJS) ""It's a valuation argument. Growth has done phenomenally and the valuations reflect that,"" said Ernesto Ramos, head of quantitative equity strategy at BMO Global Asset Management. Multiples have risen ""across the board,"" said Michael O'Rourke, chief market strategist at JonesTrading in Greenwich, Connecticut. But, he said, ""if everything is expensive, value offers a higher margin of safety."" Financials, which benefit from higher interest rates and would get a boost from reduced regulations that are expected under the Trump administration, have the biggest weighting in the Russell value index, accounting for about 28 percent of the index, according to Thomson Reuters data. Technology as a sector has the biggest weighting in the Russell Growth 1000 index, accounting for roughly 39 percent. JPMorgan Chase, Berkshire Hathaway, Exxon Mobil, Bank of America and Wells Fargo represent the biggest weightings in the Russell 1000 value index, while Apple, Microsoft, Amazon.com, Facebook and Alphabet are the biggest weightings in Russell 1000 growth. Besides telecommunications, financials have the lowest valuation of any S&P 500 sector, trading at about 13.9 times forward earnings compared with technology, which has among the highest, at 19.2 times forward earnings, according to Thomson Reuters data. The benchmark S&P 500 is trading at 17.3 times forward earnings. With value, ""you're basically trading tech exposure for financials exposure,"" Ramos said. (Reporting by Caroline Valetkevitch; Additional reporting by April Joyner; Editing by James Dalgleish) We’re interested in your feedback on this page. Tell us what you think. Go to Home Page »",microsoft,reviews are positive,93.53,94.58,92.83,94.18,27610998
T2,13-Mar-18,"Advertisement By REUTERSMARCH 13, 2018, 1:42 P.M. E.D.T.
 SAN FRANCISCO —  Women at Microsoft Corp working in U.S.-based technical jobs filed 238 internal complaints about gender discrimination or sexual harassment between 2010 and 2016, according to court filings made public on Monday. The figure was cited by plaintiffs suing Microsoft for systematically denying pay raises or promotions to women at the world's largest software company. Microsoft denies it had any such policy. The lawsuit, filed in Seattle federal court in 2015, is attracting wider attention after a series of powerful men have left or been fired from their jobs in entertainment, the media and politics for sexual misconduct. Plaintiffs' attorneys are pushing to proceed as a class action lawsuit, which could cover more than 8,000 women. Advertisement More details about Microsoft's human resources practices were made public on Monday in legal filings submitted as part of that process. Advertisement The two sides are exchanging documents ahead of trial, which has not been scheduled. Out of 118 gender discrimination complaints filed by women at Microsoft, only one was deemed ""founded"" by the company, according to the unsealed court filings. Attorneys for the women described the number of complaints as ""shocking"" in the court filings, and said the response by Microsoft's investigations team was ""lackluster."" Companies generally keep information about internal discrimination complaints private, making it unclear how the number of complaints at Microsoft compares to those at its competitors. In a statement on Tuesday, Microsoft said it had a robust system to investigate concerns raised by its employees, and that it wanted them to speak up.  . Microsoft budgets more than $55 million a year to promote diversity and inclusion, it said in court filings. The company had about 74,000 U.S. employees at the end of 2017. Microsoft said the plaintiffs cannot cite one example of a pay or promotion problem in which Microsoft's investigations team should have found a violation of company policy but did not. U.S. District Judge James Robart has not yet ruled on the plaintiffs' request for class action status. A Reuters review of federal lawsuits filed between 2006 and 2016 revealed hundreds containing sexual harassment allegations where companies used common civil litigation tactics to keep potentially damning information under wraps. Advertisement Microsoft had argued that the number of womens' human resources complaints should be secret because publicizing the outcomes could deter employees from reporting future abuses. A court-appointed official found that scenario ""far too remote a competitive or business harm"" to justify keeping the information sealed. (Reporting by Dan Levine; Additional reporting by Salvador Rodriguez; Editing by Bill Rigby, Edwina Gibbs and Bernadette Baum) We’re interested in your feedback on this page. Tell us what you think. Go to Home Page »",microsoft,reviews are negative,97,97.24,93.97,94.41,35387817
T3,13-Mar-18,"Advertisement Supported by By Reuters SAN FRANCISCO — Women at Microsoft Corp working in U.S.-based technical jobs filed 238 internal complaints about gender discrimination or sexual harassment between 2010 and 2016, according to court filings made public on Monday. The figure was cited by plaintiffs suing Microsoft for systematically denying pay raises or promotions to women at the world's largest software company. Microsoft denies it had any such policy.  The lawsuit, filed in Seattle federal court in 2015, is attracting wider attention after a series of powerful men have left or been fired from their jobs in entertainment, the media and politics for sexual misconduct.  Plaintiffs' attorneys are pushing to proceed as a class action lawsuit, which could cover more than 8,000 women. More details about Microsoft's human resources practices were made public on Monday in legal filings submitted as part of that process.  The two sides are exchanging documents ahead of trial, which has not been scheduled. Out of 118 gender discrimination complaints filed by women at Microsoft, only one was deemed ""founded"" by the company, according to details in the unsealed court filings. Attorneys for the women called the number of complaints ""shocking"" in the court filings and the response by Microsoft's investigations team ""lacklustre.""  Companies generally keep information about internal discrimination complaints private, so it is unclear how the number of complaints at Microsoft compares to competitors. Microsoft said in court filings that the plaintiffs did not identify practices that impact enough employees to warrant a class action, and that it spends more than $55 million (£39.5 million) per year to promote diversity and inclusion. The company had about 74,000 U.S. employees at the end of last year. Microsoft said the plaintiffs cannot cite one example of a pay or promotion problem in which Microsoft's investigations team should have found a violation of company policy, but did not. A Microsoft spokesperson could not immediately be reached for comment.  U.S. District Judge James Robart has not yet ruled on the plaintiffs' request for class action status. A Reuters review of federal court cases filed between 2006 and 2016 revealed hundreds containing sexual harassment allegations where companies used common civil litigation tactics to keep potentially damning information under wraps. Microsoft had argued that the number of women's human resources complaints should be kept secret because publicizing the outcomes could deter employees from reporting future abuses. A court-appointed official found that scenario ""far too remote a competitive or business harm"" to justify keeping the information sealed.  (Reporting by Dan Levine; Editing by Bill Rigby and Edwina Gibbs) Advertisement    Collapse SEE MY OPTIONS One subscription.Endless discovery. For just $15.99 $9.99 a month.",microsoft,reviews are negative,97,97.24,93.97,94.41,35387817
T1,13-Mar-18,"Advertisement By REUTERSMARCH 13, 2018, 6:05 P.M. E.D.T.
 NEW YORK — Wall Street's major indexes fell on Tuesday as the dismissal of U.S. Secretary of State Rex Tillerson and the possibility of additional U.S. import tariffs against China dragged down stocks across sectors. President Donald Trump fired Tillerson after a series of public rifts over issues including North Korea and Russia. Trump has appointed CIA Director Mike Pompeo, seen as loyal to the president, to replace Tillerson. To lead the CIA, the president has tapped Gina Haspel, the agency's deputy director. ""Any time there's change, investors get nervous,"" said John Carey, portfolio manager at Amundi Pioneer Asset Management in Boston. ""They have to go back to the drawing board to figure out what the implications might be."" Still, Carey said, at least the nominees to lead the State Department and the CIA are familiar names. Advertisement ""I don't think either change will be troubling to the market as people reflect on the qualifications of the people stepping into the roles,"" he said. Advertisement U.S. stocks added to losses after Politico reported that a package of tariffs targeting $30 billion a year in Chinese imports could be rolled out as soon as next week. ""This may be upsetting the apple cart,"" said Bryan Novak, senior managing director at Astor Investment Management in Chicago. ""When you look at tariffs, you don't just look in a vacuum. You look at what follows on top of (them). It's worth watching a bit more, to see the follow-through on our side and their side, but there could be some anxiety around it."" The markets had opened higher after data showed U.S. consumer price growth slowed in February, an indication that an anticipated pickup in inflation probably will be only gradual. The Dow Jones Industrial Average fell 171.58 points, or 0.68 percent, to 25,007.03, the S&P 500 lost 17.71 points, or 0.64 percent, to 2,765.31 and the Nasdaq Composite dropped 77.31 points, or 1.02 percent, to 7,511.01.  . Tech and financial stocks were the biggest laggards among the S&P 500's 11 major sectors. Shares of Microsoft Corp, Facebook Inc and Alphabet Inc fell between 1.5 percent and 2.4 percent. ""Technology rallied hard yesterday and last week, and there is profit-taking, but it's just a short-term pressure,"" said Ken Polcari, director of the NYSE floor division at O'Neil Securities in New York. Financial stocks were weighed as U.S. Treasury yields fell in response to the CPI data and Tillerson's exit. Among individual stocks, General Electric Co fell 4.4 percent after J.P. Morgan cut its price target on the stock to $11 from $14, saying the industrial conglomerate was not a ""safety stock"" in a volatile market. Advertisement Declining issues outnumbered advancing ones on the NYSE by a 1.27-to-1 ratio; on Nasdaq, a 1.55-to-1 ratio favored decliners. The S&P 500 posted 43 new 52-week highs and no new lows; the Nasdaq Composite recorded 180 new highs and 24 new lows. Volume on U.S. exchanges was 6.89 billion shares, compared to the 7.13 billion average for the full session over the last 20 trading days. (Additional reporting by Sruthi Shankar in Bengaluru; Editing by Arun Koyyur, James Dalgleish and Susan Thomas) We’re interested in your feedback on this page. Tell us what you think. Go to Home Page »",microsoft,reviews are negative,97,97.24,93.97,94.41,35387817
T4,5-Mar-18,"Advertisement By REUTERSMARCH 5, 2018, 6:13 P.M. E.S.T.
 (Reuters) - International Business Machines Corp on Monday said it settled a trade secrets lawsuit it brought against its former chief diversity officer who left for a similar job at Microsoft Corp. The settlement allows Lindsay-Rae McIntyre to begin working at Microsoft in July. Armonk, New York-based IBM alleged in a Feb. 12 complaint in federal court in White Plains, New York, that McIntyre violated a one-year non-competition agreement and was likely to disclose IBM’s diversity data and hiring plans to a competitor. ""We’re glad the action has been resolved to the satisfaction of all parties and that Ms. McIntyre will not begin her new responsibilities until July,"" an IBM spokesman said in a statement. A Microsoft spokeswoman said in a statement the company is pleased to have resolved the matter. IBM had asked a judge to enforce the non-competition agreement, saying it would help ensure McIntyre did not disclose to Microsoft highly confidential and sensitive information about IBM’s efforts to recruit and maintain a diverse workforce. Advertisement A court hearing on Microsoft's request had been scheduled for March 12. Employment lawyers said the lawsuit was unusual because IBM argued its diversity data and strategy were economically valuable “trade secrets,” a legal term typically associated with cutting-edge technologies or closely guarded recipes.  . McIntyre's lawyers said in court filings that she would not misappropriate any proprietary IBM information, and that the information would not be useful to her or Microsoft anyway. Redmond, Washington-based Microsoft, which was not named in IBM’s lawsuit, has said it was not interested in IBM’s confidential information. Advertisement (Reporting by Jan  Wolfe; Editing by James Dalgleish) We’re interested in your feedback on this page. Tell us what you think. Go to Home Page »",microsoft,reviews are positive,92.34,94.27,92.26,93.64,23901578
T5,12-Mar-18,"Advertisement By REUTERSMARCH 12, 2018, 9:16 A.M. E.D.T.
 SEATTLE —  Microsoft Corp on Monday said 200,000 organizations are now using Teams, its year-old workplace collaboration software, up from 125,000 in September, a sign the company may be making some progress in its battle with Slack Technologies Inc. Microsoft also announced a slate of new features for Teams, including instant language translation. Slack's emergence as a popular platform for workplace messaging and document-sharing is a threat to Microsoft's long-standing dominance in office productivity software. Teams now comes bundled with Microsoft Office 365 as the company battles rival offerings from companies including privately-held Slack, Alphabet Inc's Google, Atlassian Corp PLC, Cisco Systems Inc and Facebook Inc. ""These group messaging tools go far beyond just chat and are becoming a central hub for integrating a variety of business applications into a single user interface,"" said Alan Lepofsky, analyst with Constellation Research. ""They are essentially the new inbox."" Advertisement Microsoft has raced to make Teams a viable competitor after realizing several years ago that Slack was making inroads with big customers. A former Microsoft Office executive told Reuters that learning of the widespread adoption of Slack at Walt Disney Co in early 2015 was an especially important wake-up call. Advertisement ""It's one thing when an app gains traction with startups in Silicon Valley, that happens all the time,"" said the former employee, who asked not to be named. ""But it's another when your biggest, longest-tenured customers start adopting it, and then you realize you have to respond."" San Francisco-based Slack said in September that it had 6 million daily users and more than 50,000 paying teams. It has not published new figures since then. Microsoft has not released comparable figures for Teams. Slack has a big lead when it comes to third-party applications, with more than 1,000 compared to 250 for Teams.  . Teams is still not as simple to use as Slack and lacks the depth of functionality, said Wayne Kurtzman, an analyst with the research firm IDC. ""As great as Microsoft Teams has done in the past year, it's still not as mature of a product,"" Kurtzman said. Microsoft says it is gaining ground, pointing to customers such as Navistar, the manufacturer of trucks and buses. Navistar moved about a thousand employees onto Teams last year, choosing it over Slack due to its long-time relationship with Microsoft, said Terry Kline, Navistar chief information officer. ""We looked at Slack, and we didn't see any significant advantage,"" Kline told Reuters in a phone interview. The move has reduced the company's use of email by 3 percent, he added. Other Teams customers include Macy's, General Motors, General Electric, ConocoPhillips and Nascar, according to Microsoft. ""It's surprised all of us how extremely well it's doing,"" Microsoft Teams General Manager Lori Wright told Reuters. Advertisement (Reporting by Salvador Rodriguez; Editing by Jonathan Weber and Rosalba O'Brien) We’re interested in your feedback on this page. Tell us what you think. Go to Home Page »",microsoft,reviews are positive,96.5,97.21,96.04,96.77,25916247
T1,12-Mar-18,"Advertisement By REUTERSMARCH 12, 2018, 6:24 P.M. E.D.T.
 (Reuters) - Dropbox Inc on Monday offered a price range for shares in its initial public offering that would value it at up to $7.1 billion, nearly a third below the valuation it commanded in 2014, a clear sign of how overheated the private tech market became a few years back. Cloud storage company Dropbox is the largest tech IPO after a protracted dry spell, and investors are carefully watching it for signs of how other highly valued tech companies will be received by the public markets. If Dropbox is a barometer for public market sentiment, it appears that investors will not endorse the valuations that many billion-dollar-plus startups now command. The spring calendar for technology offerings is relatively busy, including cyber security company Zscaler's planned debut later this week and music company Spotify's expected listing early next month. San Francisco-based Dropbox set a price range of $16 to $18 per share, which would raise up to $648 million in the highly anticipated public offering planned for Friday. The range serves as guidance, and the company will set a final price, based on investor feedback, on the eve of the IPO. Advertisement The pricing is about a 30 percent drop from the $10 billion valuation Dropbox earned in early 2014 after a financing round led by BlackRock Inc. The company, which started as a free service to share and store photos, music and other large files, has raised more than $600 million from private investors. Advertisement New investors ranging from mutual funds to hedge funds began piling into startups a few years ago in hopes of earning better returns than the public markets offered, driving a spike in investments beginning in 2014 that came with outsized valuations. Now, Dropbox's valuation cut suggests other companies that similarly raised a lot of money at high valuations but remain unprofitable, such as Uber Technologies Inc, may face a valuation decrease when they, too, go public. ""Dropbox is still loss-making and its revenue is not enough to justify a market value of $10 billion,"" said Phil Davis, chief executive of Phil's Stock World, an investment advisory service. ""The price had to come down to lure in the investors."" While venture financing remains high, startup valuations have mostly stabilized in the United States. ""GROSSLY OVERVALUED UNICORNS"" Dropbox competes with much larger companies such as Alphabet Inc's Google, Microsoft Corp and Amazon.com Inc as well as main rival Box Inc. It long struggled to monetize a product that many of its larger rivals offer for free and moved to offer more products for businesses, such as file synch and group collaboration tools.  . The efforts appear to have paid off. Revenues grew by 31 percent to $1.1 billion in 2017 over the prior year, and losses narrowed by almost half to $112 million. Last year, it had positive free cash flow of $305 million, more than double the previous year. By comparison, revenue at Box, which started two years before Dropbox, is expected to increase 25 percent to about $506 million this fiscal year from a year earlier. Box, which also is not profitable, went public in 2015. Dropbox's $7.07 billion valuation, based on the high end of its IPO price range, is two-and-a-half times that of Box's $2.85 billion market capitalization. Advertisement Despite its progress and four years of growth, Dropbox's financial performance still does not justify its 2014 valuation, some investors say. Eric Schiffer, chairman and chief executive of the Patriarch Organization, a private equity firm, said Wall Street had rational figures for ""grossly overvalued unicorns,"" using the term for startup companies valued at $1 billion or more. ""The IPO is a slap in the face to investors of the 2014 round"" of Dropbox, he added.    Dropbox, co-founded in 2007 by Andrew Houston and Arash Ferdowsi, has 500 million users across 180 countries. But most use the free service - about 11 million are paying customers. Upon completion of the public offering, Dropbox will sell $100 million worth of common stock at the IPO price to the venture capital arm of Salesforce.com Inc in a separate private placement, the company said. Houston is the largest shareholder and will retain 24 percent of Dropbox after selling 2.3 million shares in the offering. Sequoia Capital is the largest shareholder among outside investors, with about a 25 percent stake. (Reporting by Heather Somerville in San Francisco and Diptendu Lahiri in Bangaluru; Additional reporting by Supantha Mukherjee in Bengaluru; Editing by Peter Henderson and Leslie Adler) We’re interested in your feedback on this page. Tell us what you think. Go to Home Page »",microsoft,reviews are positive,96.5,97.21,96.04,96.77,25916247
T1,12-Mar-18,"Advertisement By MAGGIE HABERMAN and JIM TANKERSLEYMARCH 12, 2018
 WASHINGTON — Larry Kudlow, a CNBC television commentator who has informally advised President Trump on economic issues, is currently the top contender to head the National Economic Council, according to three people close to the president. Mr. Kudlow emerged Monday as the latest favorite in a changing rotation of potential replacements for Gary D. Cohn, who said he would resign after losing a battle over the president’s longstanding desire to impose large tariffs on steel and aluminum imports. Mr. Trump spoke with Mr. Kudlow on Sunday and again on Monday, according to two of the people close to the president. The job has not been formally offered, but the president was encouraging of Mr. Kudlow, the people familiar with the discussions said, and he is likely to interview him in the coming days. Mr. Kudlow declined to comment. “I can’t talk to you,” he said when reached on his cellphone. Mr. Kudlow’s emergence as a top candidate to run the National Economic Council was first reported on Monday by CNBC. Advertisement Mr. Kudlow fits the profile of the type of adviser Mr. Trump would probably favor for the second-wave of hires in an administration where he has sought people who “look the part.” Mr. Kudlow, who advised Mr. Trump during his campaign and after he became president, is someone with whom Mr. Trump has a rapport, and he is a media personality whom the president enjoys watching on television, according to aides. Advertisement Mr. Trump often wants to find people with impressive résumés to fill out his West Wing, and Mr. Cohn — a former top executive at Goldman Sachs — was a key example of that kind of hire. But Mr. Trump’s advisers recognize that they are unlikely to draw another top executive and had been looking to hire from inside the West Wing. Mr. Kudlow had been publicly critical of Mr. Trump’s push for stiff and sweeping tariffs on steel and aluminum imports. But Stephen Moore, a friend of Mr. Kudlow’s and a fellow campaign adviser to Mr. Trump, said Monday that the administration’s tweaks to its tariff plan — such as providing country exclusions — had made it significantly more palatable to Mr. Kudlow. When Mr. Trump said this month he planned to impose tariffs on imported steel and aluminum from every foreign country, Mr. Kudlow, along with Mr. Moore and the economist Arthur Laffer, wrote a critical column urging the president to reconsider. “Trump should also examine the historical record on tariffs,” they wrote, “because they have almost never worked as intended and almost always deliver an unhappy ending.” Mr. Trump went ahead with the tariffs, but he signaled some countries, such as Mexico and Canada, could be exempt from them. Mr. Moore said that change was important. “Larry, I think, will be supportive” of more tailored tariffs, he said. “My own hope is, if Larry gets this job, he can have an impact in pushing Trump in a good direction on this.”  . Mr. Moore said that Mr. Kudlow would serve Mr. Trump well as a salesman for his economic agenda, including tax cuts and deregulation, and that his history with Mr. Trump was a factor in his consideration. “I think Trump values Larry’s contributions to the campaign,” said Mr. Moore, a senior fellow at the Heritage Foundation. “Larry gave Trump a lot of legitimacy early on, with conservatives. Larry’s just a great communicator on the economy, and that’s what Trump needs.” Advertisement Heading into the weekend, the top contender to replace Mr. Cohn was Christopher Liddell, who is a special assistant to the president working with the Office of American Innovation on a team led by Jared Kushner, Mr. Trump’s son-in-law and senior adviser. Mr. Liddell’s previous experience as a chief financial officer for Microsoft had been seen as a selling point. But after The New York Times reported that Mr. Liddell was under consideration, Mr. Trump received pushback from people both inside and outside the White House, according to the people close to the president. On Monday, The Wall Street Journal’s editorial board wrote a piece critical of Mr. Liddell’s views on free trade. On Sunday, Mr. Trump again began discussing Mr. Kudlow as an option, the people close to the president said. On Monday, his advisers said he was leaning toward Mr. Kudlow, but stressed that the mercurial president is hard to predict and could change his mind several times. Mr. Kudlow, if chosen, would be the rare revival in Mr. Trump’s circle — he criticized the president after the emergence of the “Access Hollywood” tape in October 2016. He later re-endorsed him, but Mr. Trump, who nurses grudges, was angry for some time, according to people close to him. Mr. Kudlow is a CNBC commentator and radio host and a former Wall Street economist. He is a disciple of Mr. Laffer, the godfather of supply-side tax cuts, whom Mr. Kudlow credits for helping him overcome an alcohol- and substance-abuse problem more than 25 years ago. During the campaign and throughout Mr. Trump’s first year in the White House, Mr. Kudlow urged the president to go big with his tax-cut plan. After Republicans pushed the $1.5 trillion cut through Congress late last year, Mr. Kudlow praised it effusively, predicting it would usher in annual growth of 3 percent to 4 percent on a long-run basis — a more optimistic assessment than most independent economists have offered — and would boost Republicans in this year’s midterm elections. “Trump and the G.O.P. are on the side of the growth angels with the passage of powerful tax-cut legislation to boost business investment, wages and take-home family pay,” Mr. Kudlow wrote in December. “The Democrats, meanwhile, are left with stale class-warfare slogans about tax cuts for the rich.” Kate Kelly contributed reporting from New York. A version of this article appears in print on March 13, 2018, on Page B3 of the New York edition with the headline: Pundit Is Trump’s Pick  To Take Over Cohn’s Role As Top Economic Adviser.  Order Reprints| Today's Paper|Subscribe

 We’re interested in your feedback on this page. Tell us what you think. Go to Home Page »",microsoft,reviews are positive,96.5,97.21,96.04,96.77,25916247
