,0,1
42,2018-03-16 19:24:20,Come and have cold refreshing #moscowmule at #grandtasting with @sgwinespirits at 23rd annual Museum of Science Dis… https://t.co/JdJD7ysZM6
43,2018-03-16 17:56:29,WORST banking experiences yet. Started with wanting to transfer fund to pay. Couldn’t do that cause the limit is $2… https://t.co/i81zy997D5
44,2018-03-16 17:42:24,Bank of America is telling me it is mine responsibly to make sure I received the right amount of money not theirs t… https://t.co/PSmQgggmda
45,2018-03-16 17:14:13,"Now don’t have enough money to pay for kids camp because BOA shorted me money and can’t own up to it@bankofamerica
#bankofamerica #BoA"
46,2018-03-16 16:31:41,"So, Bank of America is sending me a new credit card, because of potential fraud at a ""non-dislosed merchant."" That'… https://t.co/qQVeyLlojy"
47,2018-03-16 15:52:38,"Bank of Ameri?a ????????? ???????? ???????????? ???????????.

#??????? #bitcoin #???????????? #btc #????????… https://t.co/AEVJx5laD3"
48,2018-03-16 15:41:36,"#BankofAmerica Worst Bank on the Planet, outrageous fees, and ppl what to relax banking regulations? #DoddFrankRollback"
49,2018-03-16 13:00:07,Stage 2 continuation breakout still possible. $bac #stageanalysis #bankofamerica #trading #market #money... https://t.co/74UhqJEnvC
50,2018-03-16 12:45:06,Very upsetting @BankofAmerica cant close on time. My client is now homeless and at risk of losing her deposit becau… https://t.co/NxMJEdKKlJ
51,2018-03-16 12:30:29,RT @MBATubeTM: #likeandshare VIDEO: #MBA students of @SimonSchool share their experiences of being accepted for an internship position at c…
52,2018-03-16 12:08:32,#Retweet if you have been to the #Carolina #Panthers #BankOfAmerica #Stadium #NFL https://t.co/34LOPLj0db
53,2018-03-16 11:41:58,"RT @Project2049: Zhejian #Geely Holding owns other car makers including Sweden’s #Volvo Cars, London’s LEVC, &amp; its Geely Automobile Holding…"
54,2018-03-16 11:11:41,RT @MBATubeTM: #likeandshare VIDEO: #MBA students of @SimonSchool share their experiences of being accepted for an internship position at c…
55,2018-03-16 11:00:50,#likeandshare VIDEO: #MBA students of @SimonSchool share their experiences of being accepted for an internship posi… https://t.co/PneV1zWl4X
56,2018-03-16 10:09:25,Another Successful @VMwareEducation class delivered #Hyderabad #bankofamerica #Wonderful #Audience https://t.co/mDme6XqkT0
57,2018-03-16 06:19:02,"RT @Mary_Wink_BAC: On March 22nd, you will have 24 hours to give where your heart is!  To support United Way of Northern Nevada, go to http…"
58,2018-03-16 03:51:55,"#bankofamerica 
I am posting the photo here for all people to see https://t.co/U59ws7BbMC"
59,2018-03-16 03:48:20,"2/3- The problem here is that if you have autopay/in hurry, you will most probably won't pay attention to the date… https://t.co/HtxO0ndHdM"
60,2018-03-16 03:44:16,1/3 User interface design trick to make money by my favorite and still crooked #bankofamerica: In its credit card p… https://t.co/sZ7zDS4hXc
61,2018-03-16 03:38:07,#bankofamerica  this is a shameful trick to make a bit more money on a few more days on people who carry a balance.… https://t.co/S7V4fReov8
62,2018-03-16 03:36:13,#bankofamerica  Every young designer of a computer interface knows that the payment/delivery date should be the sam… https://t.co/6YcCPvqjtL
63,2018-03-16 02:39:52,#bankofamerica a fucking joke to complete a simple task. Going to move on and problem still not resolved. https://t.co/cyV7tvviL8
64,2018-03-16 02:16:10,@BankofAmerica #bankofamerica  had a totally frustrating experience today.  The staff was wonderful.  Your bank pol… https://t.co/eowgQaz3TD
65,2018-03-16 00:21:10,$NXTD has #discover #bankofamerica $PYPL $SQ #gramin $GRMN   as their customers this $2 stock can take off https://t.co/kr7sCEXdkO
66,2018-03-16 00:03:25,"RT @Mary_Wink_BAC: On March 22nd, you will have 24 hours to give where your heart is!  To support United Way of Northern Nevada, go to http…"
67,2018-03-16 00:02:48,"On March 22nd, you will have 24 hours to give where your heart is!  To support United Way of Northern Nevada, go to… https://t.co/WqozqnXJly"
68,2018-03-15 23:34:06,"#my1stcreditcard came with a free Papa Johns medium pizza. As a starving and struggling college sophomore, hell yea… https://t.co/DMzQy0CzLc"
69,2018-03-15 22:26:44,Bank of America's CEO Brian Moynihan made 250 times the pay of median worker $BAC https://t.co/R8R3rfN6PW #bankofamerica
70,2018-03-15 21:49:33,#bankofamerica is the WORST!!! #thatisall #frustrated
71,2018-03-15 18:40:22,"#bankofamerica 7 employees, 6 visiting, 1 working the counter... ?"
72,2018-03-15 18:36:06,Estée Lauder (EL) Presents At #BankOfAmerica Merrill Lynch Consumer &amp; Retail Technology Conference - S... - https://t.co/BtIwjfuWo0
73,2018-03-15 18:24:23,Still waiting for that call from @AndreiZimiles of @Doctor … https://t.co/j19M47lPJR … #CreditCardFraud … #BankOfAmerica …
74,2018-03-15 18:08:28,Jack In The Box (JACK) Presents At #BankOfAmerica Merrill Lynch Consumer &amp; Retail Technology Conferenc... - https://t.co/Wq47Lin1SQ
75,2018-03-15 17:29:48,#bankOfAmerica #boa https://t.co/0NZ7PMXLQN
76,2018-03-15 17:27:37,"Echoing SEC, BofA Says Cryptocurrencies Are A Risk Factor https://t.co/biWiWRCVrS #bankofamerica"
77,2018-03-15 17:08:10,https://t.co/mBktYOjKmr   #marketing #marketingconsultant #ThursdayThoughts  #ThursdayThought #bankofamerica #loans… https://t.co/5QFN4u9Fh0
78,2018-03-15 14:51:22,Bank of america is so shitty #bankofamerica #fu #boa #convicts
79,2018-03-15 11:56:29,BofA: Quick “V Shaped” Rebounds Lead To Another $VIX Spike via @ValueWalk https://t.co/zHCvZF81rk #bankofamerica
80,2018-03-15 06:13:42,Ten years fighting #bankofamerica come out the other side w/perfect credit &amp; baller @chase #chasesapphirereserve… https://t.co/cKctMQOKAb
81,2018-03-15 04:08:14,Some companies like @BankofAmerica respond almost instantly to questions.  Other companies like @Bravo_Italian don'… https://t.co/r25RTBmno0
82,2018-03-15 03:15:02,RT @HedgeBz: Bank of America's CEO Brian Moynihan made 250 times the pay of median worker $BAC https://t.co/R8R3rfN6PW #bankofamerica
83,2018-03-15 03:00:34,RT @HedgeBz: Bank of America's CEO Brian Moynihan made 250 times the pay of median worker $BAC https://t.co/R8R3rfN6PW #bankofamerica
84,2018-03-15 02:57:54,RT @HedgeBz: Bank of America's CEO Brian Moynihan made 250 times the pay of median worker $BAC https://t.co/R8R3rfN6PW #bankofamerica
85,2018-03-15 02:55:31,Bank of America's CEO Brian Moynihan made 250 times the pay of median worker $BAC https://t.co/R8R3rfN6PW #bankofamerica
86,2018-03-15 01:44:38,#bankofamerica 14 people in line waited over an hour https://t.co/9ttGwMy4rv
87,2018-03-15 01:29:55,"I want a career with an #Americorp type mission and a #BankofAmerica corporate type salary.

Is that really so much… https://t.co/GN0LgLTiDC"
88,2018-03-14 23:58:00,#BankofAmerica GTS is using apps to help commercial clients manage information and payments (… https://t.co/axVJb8DwP0
89,2018-03-14 23:43:55,Total waste of time and energy this call ! Thank you for nothing #BankOfAmerica sucks how are you going to charge m… https://t.co/wJ0drMFwp5
90,2018-03-14 21:57:12,"#BankOfAmerica y #JPMorgan, entre los bancos más expuestos al #TLCAN - https://t.co/7I1VD03NAL https://t.co/HDoIKDubFJ"
91,2018-03-14 20:04:07,"At #bankofamerica 
?"
92,2018-03-14 17:47:53,"@BankofAmerica, why do you tell me a stop check fee is free on the phone then charge me $30 after you have done it?… https://t.co/H5I6gIhkBZ"
93,2018-03-14 16:01:28,"I used these presentation tips when I spoke to   #BankOfAmerica, #USNavy, #Nissan, #VerizonWireless https://t.co/Rx4rrcEFbS"
94,2018-03-14 14:28:32,"RT @federalmarket: When big banks, such as #bankofamerica, admit
 #cryptocurrency is a threat to its biz model we need to realize #crypto i…"
95,2018-03-14 12:56:59,Very Proud to represent #bankofamerica #BofAPride today on a panel for Vodafone around Understanding Gender Identit… https://t.co/GS94eqNSNT
96,2018-03-14 11:05:25,BofA: Quick “V Shaped” Rebounds Lead To Another $VIX Spike via @ValueWalk https://t.co/zHCvZF81rk #bankofamerica
97,2018-03-14 11:04:14,"RT @godmodetrader: #GoldmanSachs, #BankofAmerica, #Citigroup und Morgan Stanley – Im Fokus https://t.co/ba0rIpxmi7"
98,2018-03-14 08:03:55,My Favorite All Around Cash Back Credit Card https://t.co/XJRw4Hr5N7 #bankofamerica #cashback #cashrewards #creditcard
99,2018-03-14 04:18:59,"RT @adomantholdings: #BankofAmerica finally getting hit for extensive #foreclosure &amp; #HAMP #modification fraud to foster defaults, “ELEPHAN…"
100,2018-03-14 01:55:18,@BankofAmerica ? Big THANKS to #BankofAmerica for coming to #Pittsburgh later this year! We will finally have a ban… https://t.co/hLZSgTyHlz
101,2018-03-14 01:49:27,"I travel the country, fck I look like banking with south state ? #bankofamerica"
102,2018-03-14 00:19:13,Support the best all around programming on TV. Bank of America employees do on this Pledge Night and throughout the… https://t.co/sECcY93AvJ
103,2018-03-13 23:49:46,@BofA_Help No I haven't! 2 days of calling &amp; no one to answer!!! Worse #CustomerServiceFail #bankofamerica
104,2018-03-13 23:48:30,@BofA_Help No I haven't!!! Worse customer service.2nd day of calling &amp; no one to answer! #bankofamerica
105,2018-03-13 23:06:01,"Bank of america stock is probably undervalued vs. JPMC, Citi, and Wells Fargo.  Take a look at this anlysis:… https://t.co/4x7mF6KWaI"
106,2018-03-13 22:46:21,@SenSherrodBrown @jckthesword If u do not know what Dodd Frank does look it up. Countrywide nightmare can also be g… https://t.co/jeXRD8LbXP
107,2018-03-13 22:28:05,"RT @HedgeBz: Echoing SEC, BofA Says Cryptocurrencies Are A Risk Factor https://t.co/biWiWRCVrS #bankofamerica"
108,2018-03-13 22:23:34,"Echoing SEC, BofA Says Cryptocurrencies Are A Risk Factor https://t.co/biWiWRCVrS #bankofamerica"
109,2018-03-13 22:08:57,"Good news, bad news. Bad news...we lost an hour of sleep. Good news...employees at #BankofAmerica CREB in #DTLA mov… https://t.co/TekyILIuyD"
110,2018-03-13 19:44:29,Bank of America's CEO Brian Moynihan made 250 times the pay of median worker $BAC https://t.co/R8R3rfN6PW #bankofamerica
111,2018-03-13 19:40:21,"RT @stedas: Interesting... do you know who holds the most blockchain patents?
Bank of America has around 43 patents for the distributed led…"
112,2018-03-13 19:39:10,"RT @Primal_Digest: @absolutereturn #BankOfAmerica has pinpointed 6 ways stocks could see another $6 trillion correction
https://t.co/v3nD3J…"
113,2018-03-13 19:36:10,"RT @stopsecretlaws: Boosting #bankofamerica profits by #ageism.  Boosting CEO pay by stepping on the little guy!
@JudicialWatch @rzgreenfie…"
114,2018-03-13 19:17:35,#Bankofamerica sucks . They don't take cash deposits . So I stood in line for 45 min with one fucking teller and th… https://t.co/ljS5knIOQd
115,2018-03-13 19:00:34,RT @Uniquely_Poised: #WellsFargo &amp; #bankofamerica are the worst places to bank at.
116,2018-03-13 17:45:51,@deemoda83 #BankOfAmerica: These 11 companies are set to capitalize on the biggest changes in tech… https://t.co/TbVLsxdUMN
117,2018-03-13 17:06:48,"@BankofAmerica #WorstBank #BankofAmerica 
Won't allow non account holders to deposit cash to BOA account.  Sucks for kids in college!!!!!"
118,2018-03-13 16:10:03,"Boosting #bankofamerica profits by #ageism.  Boosting CEO pay by stepping on the little guy!
@JudicialWatch… https://t.co/xs5Ne9aSJ5"
119,2018-03-13 15:50:37,Find out which #BankofAmerica credit card is right for your #SmallBusiness: https://t.co/hVJA2ZhF2i #BusinessTips… https://t.co/XtXS5fJ5dI
120,2018-03-13 15:31:55,Word to the Wise: Don’t bank with @BankofAmerica. Or if you do SIGN THIS PETITION. ???? #BankOfAmerica is stealing… https://t.co/Oaz4bU65Z4
121,2018-03-13 15:27:59,@BankOfAmerica has launched #Erica - the #AI virtual assistant in the mobile banking application. So much easier to… https://t.co/XQcSCkZDlZ
122,2018-03-13 15:06:09,@BofA_Help I’ve already “learned” how one can avoid your ridiculous fees. Still choosing to close my #bankofamerica… https://t.co/aj9jeT9f3M
123,2018-03-13 15:05:48,Fuck #bankofamerica and #dansjeep .. I guess fraud isn’t a thing..
124,2018-03-13 14:52:48,RT @djnomadnyc: #bankofamerica is the worst bank out there.   They don’t care about their customer
125,2018-03-13 14:52:06,A few months ago I saw a petition about @BankofAmerica and this ridiculous monthly service fee they have. That peti… https://t.co/IOOWkWWcJU
126,2018-03-13 14:49:47,FYI @BankofAmerica is the WORST bank. After being with them for over 10+ years they start charging me monthly maint… https://t.co/Pe9YjUJaMK
127,2018-03-13 14:37:03,RT @JePahl_White: @GarryBredefeld Great leadership in denying @BankofAmerica a city contract based on their racist and discriminatory banki…
128,2018-03-13 14:26:56,"RT @MMPRG: Nuestro vídeo de esta semana con los valores alcistas de #WALLSTREET para @Invertia_Videos @Invertia @BigDealCapital  
Hablamos…"
129,2018-03-13 13:56:15,"RT @stedas: Interesting... do you know who holds the most blockchain patents?
Bank of America has around 43 patents for the distributed led…"
130,2018-03-13 13:51:12,"RT @MMPRG: Nuestro vídeo de esta semana con los valores alcistas de #WALLSTREET para @Invertia_Videos @Invertia @BigDealCapital  
Hablamos…"
131,2018-03-13 13:50:39,Nuestro vídeo de esta semana con los valores alcistas de #WALLSTREET para @Invertia_Videos @Invertia… https://t.co/ZfCXXEWiTs
132,2018-03-13 13:39:11,@absolutereturn #BankOfAmerica has pinpointed 6 ways stocks could see another $6 trillion correction… https://t.co/Py5NlhjY9J
133,2018-03-13 13:20:05,"RT @godmodetrader: #GoldmanSachs, #BankofAmerica, #Citigroup und Morgan Stanley – Im Fokus https://t.co/ba0rIpxmi7"
134,2018-03-13 13:01:41,I am DONE w/ #bankofamerica! Any suggestions on where to open a basic checking account w/ a bi-weekly direct deposit?
135,2018-03-13 11:47:12,If you have #bankofamerica please check your accounts!!! Data compromises have happened!!!!
136,2018-03-13 11:34:22,"RT @stedas: Interesting... do you know who holds the most blockchain patents?
Bank of America has around 43 patents for the distributed led…"
137,2018-03-13 10:19:31,"RT @stedas: Interesting... do you know who holds the most blockchain patents?
Bank of America has around 43 patents for the distributed led…"
138,2018-03-13 10:00:28,"#GoldmanSachs, #BankofAmerica, #Citigroup und Morgan Stanley – Im Fokus https://t.co/ba0rIpxmi7"
139,2018-03-13 09:57:54,"RT @stedas: Interesting... do you know who holds the most blockchain patents?
Bank of America has around 43 patents for the distributed led…"
140,2018-03-13 09:34:06,"Interesting... do you know who holds the most blockchain patents?
Bank of America has around 43 patents for the dis… https://t.co/fzbuEw1kcW"
141,2018-03-13 05:43:24,#BankOfAmerica ($BAC) Breaks Out: Here Is The #Target - https://t.co/dAUWAxfq2M
142,2018-03-13 05:31:55,RT @TrumperTrolling: @sendavidperdue Right. Because banks have never ever ever done anything wrong to hurt the average American. *cough* #W…
143,2018-03-13 03:18:35,BofA: Quick “V Shaped” Rebounds Lead To Another $VIX Spike via @ValueWalk https://t.co/zHCvZF81rk #bankofamerica
144,2018-03-13 01:55:52,If you incurred at least one $35 extended overdrawn balance charge in connection with your #BankofAmerica personal… https://t.co/yBAsTsBmF9
145,2018-03-13 01:03:11,"Echoing SEC, BofA Says Cryptocurrencies Are A Risk Factor https://t.co/biWiWRCVrS #bankofamerica"
146,2018-03-12 23:21:10,2017 Bank of America Community Celebration. Thank you @BankOfAmerica for selecting YES as a 2017 Neighborhood Build… https://t.co/7tXvv2Vo7b
147,2018-03-12 23:15:57,"Another great experience at #bankofamerica, Got my credit card approved in minutes. I remember this taking a month back in India."
148,2018-03-12 21:58:54,Que mal servicio de Bank of America!! Mas de 18 personas en fila para ser atendidas y solo una persona del banco at… https://t.co/ChwULDr4iD
149,2018-03-12 15:31:06,"Dünyan?n en büyük finans kurulu?lar?'n?n #crypto para lisans? toplama yar??? son sürat devam ediyor, evet bu kurulu… https://t.co/nTKuqTlFWI"
150,2018-03-12 14:30:01,This Branch / #bankofamerica is not using the Drive Thru for the last 3 months. Reason? Only one teller. OMG .... 1… https://t.co/EZl3GQavTB
151,2018-03-12 13:17:36,RT @RiverStreet1: @BankofAmerica is taking out $5 each month from my #collegestudents &amp; #Highschool kids’ acct. STUDENT A/C! They earn $20-…
152,2018-03-12 12:12:02,#BankOfAmerica: Reality Check And The China Factor - https://t.co/7P8uQfZXBy
153,2018-03-12 10:47:24,Your estate department engages in #illegal practices @BankofAmerica. You may not retain funds after the death of an… https://t.co/4gsIu5n5eu
154,2018-03-12 10:41:20,"Erica Tyree is a military spouse, mother and #BankofAmerica executive. Learn her story. https://t.co/JjtXOcyOSD"
155,2018-03-12 09:01:00,Do you people send transaction status through email from xxxxx@accountant.com? @BankofAmerica I have got a email sa… https://t.co/6ku6ZofRmN
156,2018-03-12 06:41:38,BofA: Quick “V Shaped” Rebounds Lead To Another $VIX Spike via @ValueWalk https://t.co/zHCvZF81rk #bankofamerica
157,2018-03-12 02:41:38,RT @AbsolutRoyale: https://t.co/aUvJKjt8iA #lgbt #LGBTParty #LGBTteam #LGBTQ #kitchentabletalk #Opinion #hottopics #love #sex #relationship…
158,2018-03-12 02:34:49,https://t.co/aUvJKjt8iA #lgbt #LGBTParty #LGBTteam #LGBTQ #kitchentabletalk #Opinion #hottopics #love #sex… https://t.co/hwdiqnD385
159,2018-03-12 01:18:17,@BankofAmerica is taking out $5 each month from my #collegestudents &amp; #Highschool kids’ acct. STUDENT A/C! They ear… https://t.co/ZobJRLHymq
160,2018-03-12 00:12:19,"RT @federalmarket: When big banks, such as #bankofamerica, admit
 #cryptocurrency is a threat to its biz model we need to realize #crypto i…"
161,2018-03-11 22:22:00,@BankofAmerica   #BankofAmerica #GunReform https://t.co/bL39F6inkO
162,2018-03-11 21:55:20,"Echoing SEC, BofA Says Cryptocurrencies Are A Risk Factor https://t.co/biWiWRCVrS #bankofamerica"
163,2018-03-11 20:21:30,"Thank you BoA &amp; VISA for the travel rewards card, I cannot wait to take advantage of the perks! #BankofAmerica… https://t.co/KUaJ4Z5Hia"
164,2018-03-11 18:11:38,They should break up big banks so there would be more competition @SenSanders @Chase @WellsFargo #bankofamerica https://t.co/kSd1obHhsS
165,2018-03-11 17:01:00,#Barclays #UBS #JPMorgan #Citicorp #RBS #BankofAmerica rigged #Libor resulting in increased mortgage costs for the… https://t.co/Ig3VfdBFXk
166,2018-03-11 16:01:12,Thank you to @BankofAmerica for sponsoring today's NJSO concert at @StateTheatreNJ. https://t.co/Xeza8cpUBI #NJSO… https://t.co/6WTwMhvOXC
167,2018-03-11 13:53:55,RT @Bruins_Diehard: Please people. Go find yourself a credit union. I belong to Metro Credit Union. No fees for ANYTHING! And they give you…
168,2018-03-11 12:56:55,RT @Bruins_Diehard: Please people. Go find yourself a credit union. I belong to Metro Credit Union. No fees for ANYTHING! And they give you…
169,2018-03-11 12:55:41,Please people. Go find yourself a credit union. I belong to Metro Credit Union. No fees for ANYTHING! And they give… https://t.co/paIboHxLrT
170,2018-03-11 03:14:43,"Echoing SEC, BofA Says Cryptocurrencies Are A Risk Factor https://t.co/biWiWRCVrS #bankofamerica"
171,2018-03-11 03:04:31,#bankofamerica has NO excuse for not having 24/7 live customer service representatives especially after taking away… https://t.co/qoHbQhQ2tX
172,2018-03-11 02:42:54,Today I did yoga with Frank Gallagher along w/ a Desperate Housewife. ??Then lost my CC?? #BofA let me in right at… https://t.co/NgLeS6P7NP
173,2018-03-11 01:28:06,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
174,2018-03-11 00:00:40,Tomorrow's NJSO concert at @StateTheatreNJ is generously sponsored by @BankofAmerica. Thank you for your support!… https://t.co/N9U4U12QtI
175,2018-03-10 22:57:42,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
176,2018-03-10 22:27:13,"At #bankofamerica 
?"
177,2018-03-10 21:52:39,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
178,2018-03-10 21:41:54,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
179,2018-03-10 21:33:47,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
180,2018-03-10 21:32:21,My Family &amp; I Supported our #BankOfAmerica HOLA Employee Network this morning at the @MarchofDimes walk! What a fun… https://t.co/cH5T4YhNlM
181,2018-03-10 21:27:25,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
182,2018-03-10 20:21:24,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
183,2018-03-10 20:20:55,"@BankofAmerica has done NOTHING but make my life harder, all over a card replacement. I can honestly and truly say… https://t.co/hGIm21QGE3"
184,2018-03-10 19:01:52,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
185,2018-03-10 17:48:18,#BankofAmerica is in the house for the Susan B. Komen walk.  #BofAVolunteers #ilovemyjob https://t.co/w6lLTiNjNK
186,2018-03-10 17:42:20,Nothing like peace of mind #BankofAmerica ?
187,2018-03-10 17:01:36,Thought #BankofAmerica was going to screw me over with the security verification ? but #adidas still came in clutch… https://t.co/7ShF0LsTNM
188,2018-03-10 16:29:48,"Toda poderosa #JPMORGAN $JPM varios bancos dando señal estas dos ultimas semanas, muy fuerte como $BAC… https://t.co/A8q3GiOCZR"
189,2018-03-10 16:21:35,#Crooks #BankOfAmerica https://t.co/6Ed8QBC3s9
