,0,1
0,2018-03-18 20:05:51,RT @KrauseForIowa: #Iowa map made 4 #CambridgeAnalytica by its former Research Director. Shows #microtargeting laydown - from #FB. Did #Eri…
1,2018-03-18 20:05:48,"RT @FrancisFais77: Meu... #Silencio Não é a ausência de uma opinião.

Silêncio... É o meu investimento em não-violência.

hehe.
@drmikemurd…"
2,2018-03-18 20:05:32,Ecclesiastes 5:1-5 https://t.co/Oa6CobJX1k from https://t.co/k7gPvVNEXu #fb
3,2018-03-18 20:05:24,"LUNES. (Kadugtong)
Adlaw sa naanad nag death threats. Kay nangaon gud ug death threats sa pamahaw. ??? #fb"
4,2018-03-18 20:05:23,"RT @Rentonspa1: https://t.co/aTT7REVB1h???
Is now looking for new providers! Find us on #FB to apply! Call us for details (425)-235-4439 ??…"
5,2018-03-18 20:05:10,RT @KrauseForIowa: #Iowa map made 4 #CambridgeAnalytica by its former Research Director. Shows #microtargeting laydown - from #FB. Did #Eri…
6,2018-03-18 20:05:02,4:00pm 35°F mostly cloudy -  precipitation (Hi35/Lo1)  Hum:35% Wnd:WNW 0-&gt;13mph Prcp:0.01in https://t.co/Rhjjdwb0GH  #fb
7,2018-03-18 20:04:49,"#Jesus Said That HE...
Was The ONLY Way To God.

Those Who call Him A Liar..Are Evil.

Period.
Case Closed.

#drMM… https://t.co/rSMvXd6SJH"
8,2018-03-18 20:04:41,¡Qué bonita es nuestra España! #fb https://t.co/gPK8pvVPvA
9,2018-03-18 20:04:27,Aqui bien lista xra ver una gran final entre #SuMajestad y #Delpo. Estoy en el aeropuerto y logré q me pusieran ESP… https://t.co/P345IBHLkw
10,2018-03-18 20:03:40,This is fundamentally the problem with #FB - bad actors can do essentially anything and FB will not police them. It… https://t.co/0GO6FT7ZDW
11,2018-03-18 20:03:34,"#FB
#reality https://t.co/vJK9E2pxuu"
12,2018-03-18 20:03:29,"LUNES.
Adlaw sa gihiluan ug ilaga nga nawong ug halwan. ????? #fb"
13,2018-03-18 20:03:18,O Querido Líder só teve 73%? Pfff! Fraquinho. #fb
14,2018-03-18 20:01:35,RT @KrauseForIowa: #Iowa map made 4 #CambridgeAnalytica by its former Research Director. Shows #microtargeting laydown - from #FB. Did #Eri…
15,2018-03-18 20:01:10,"Hidup ini bukan ttg menyenangkan mereka yg menyukaimu, tp ttg menyenangkan Tuhan &amp; menjadi seseorang yg Dia inginkan #petuah #FB"
16,2018-03-18 20:01:00,? Cuando estas tan a gusto durmiendo y no te das cuenta de donde estas https://t.co/DIiBrWcbEO #fb
17,2018-03-18 20:00:53,Professional Basketball Rim https://t.co/D3e7cg3Qbj @eBay #NBA #Basketball #Hoops #SEO #Marketing #shopsmall… https://t.co/CYVu0QVb1u
18,2018-03-18 20:00:52,???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? #fb
19,2018-03-18 20:00:47,"RT @FrancisFais77: Todas as.. #CONVERSAS.

Leva-te para o teu futuro...

Ou... Para trás em seu passado.

@drmikemurdock 
#drMM #fb https:/…"
20,2018-03-18 20:00:42,HJC Dirt Bike Helmet Model: CL-X3c   https://t.co/7M5HVwv72x @eBay #bike #SEO #Marketing #shopsmall #SmallBusiness… https://t.co/ZDLCSRu4Pm
21,2018-03-18 20:00:38,RT @KrauseForIowa: #Iowa map made 4 #CambridgeAnalytica by its former Research Director. Shows #microtargeting laydown - from #FB. Did #Eri…
22,2018-03-18 20:00:29,"My Tweeted Times / #fb https://t.co/4M5j92ghjX - top stories by @papadimi, @damomac"
23,2018-03-18 20:00:26,Banker to the World: Leadership Lessons from the Front Lines of Global... https://t.co/BFi7zuTJOY @eBay #bankers… https://t.co/Hp4CQwgW0Z
24,2018-03-18 20:00:26,Banker to the World: Leadership Lessons from the Front Lines of Global... https://t.co/I7udbFR3dQ @eBay #bankers… https://t.co/X9fDdhTsN4
25,2018-03-18 20:00:26,"Done with being sick, allergic, stressed, arthritic, diabetic &amp; worse? https://t.co/1NbTrohv08 #phytomeds #BIM #fb"
26,2018-03-18 20:00:22,@_imanimai #FB
27,2018-03-18 20:00:19,#fb Te invitamos a conocer nuestro servicio de Consultoría y a algunos de los Clientes que confían en Nosotros! https://t.co/oZxL3Fi4tJ
28,2018-03-18 20:00:11,"Limpia de bacterias y armoniza tu Hogar, Spa, Gym, Negocio, Oficina, con difusor y aceites esenciales. Pregunta cóm… https://t.co/w0g5n21DlQ"
29,2018-03-18 20:00:05,Fuego Beats Media Commercial #FB #WFBS981
30,2018-03-18 20:00:04,|MeteoAbrantes|18/3/2018|20:00|Temp:10.1ºC|Hum:81%|Pluv:  0.4mm/0.0mm/h|Vento:0.3km/h|Dir:WSW|Raj:0.0km/h|Baro:1013.0mb/+1.0mb/h|#fb
31,2018-03-18 20:00:00,Know your status with HIV and STI testing at @SteamworksCHI. Check the schedule at https://t.co/uuPr2xm8xJ #fb
32,2018-03-18 20:00:00,"This weekend, we are extending our weekday Student Discount for SPRING BREAK! #fb https://t.co/kx8tjY3rP5"
33,2018-03-18 20:00:00,"Dry-Temp:14.0 Rain   0.0, Sun 00:00 Hrs, Wind Dir SW, MaxSpd 38.9, Baro 1014.8, +0. #fb"
34,2018-03-18 19:59:47,"#Facebook reacts to #CambridgeAnalytica scandal by suspending whistleblower @ChrisInsilico's #whatsapp, #fb and… https://t.co/yDECOyC9eL"
35,2018-03-18 19:59:45,#friend #change #shadow #quote #fb https://t.co/vjIQZJ303R
36,2018-03-18 19:59:22,#GünlerdenÇanakkale #cimbom #bjk #fb #ÇanakkaleyeYaz?yorum #ÇanakkaleGeçilmez #18Mart #AfrinZaferi #Ba?ak?ehir… https://t.co/mUpen7ZZA5
